EventVerseID,Event ID,Reference Code
10048,2158,Zephaniah 3:20
10049,2159,Zephaniah 3:20
10050,2160,Haggai 1:1
10051,2160,Haggai 1:2
10052,2161,Haggai 1:3
10053,2161,Haggai 1:4
10054,2161,Haggai 1:5
10055,2161,Haggai 1:6
10056,2162,Haggai 1:7
10057,2162,Haggai 1:8
10058,2163,Haggai 1:9
10059,2163,Haggai 1:10
10060,2163,Haggai 1:11
10061,2164,Haggai 1:14
10062,2165,Haggai 1:13
10063,2166,Haggai 2:1
10064,2166,Haggai 2:2
10065,2166,Haggai 2:3
10066,2167,Haggai 2:4
10067,2167,Haggai 2:5
10068,2168,Haggai 2:6
10069,2168,Haggai 2:7
10070,2169,Haggai 2:8
10071,2170,Haggai 2:9
10072,2171,Haggai 2:9
10073,2172,Haggai 2:10
10074,2172,Haggai 2:11
10075,2172,Haggai 2:12
10076,2172,Haggai 2:13
10077,2172,Haggai 2:14
10078,2173,Haggai 2:15
10079,2173,Haggai 2:16
10080,2173,Haggai 2:17
10081,2173,Haggai 2:18
10082,2173,Haggai 2:19
10083,2174,Haggai 2:19
10084,2175,Haggai 2:20
10085,2175,Haggai 2:21
10086,2175,Haggai 2:22
10087,2176,Haggai 2:23
10088,2177,Zechariah 1:3
10089,2178,Zechariah 1:7
10090,2178,Zechariah 1:8
10091,2178,Zechariah 1:9
10092,2178,Zechariah 1:10
10093,2178,Zechariah 1:11
10094,2178,Zechariah 1:12
10095,2178,Zechariah 1:13
10096,2178,Zechariah 1:14
10097,2178,Zechariah 1:15
10098,2178,Zechariah 1:16
10099,2178,Zechariah 1:17
10100,2179,Zechariah 1:18
10101,2179,Zechariah 1:19
10102,2179,Zechariah 1:20
10103,2179,Zechariah 1:21
10104,2180,Zechariah 2:1
10105,2180,Zechariah 2:2
10106,2180,Zechariah 2:3
10107,2180,Zechariah 2:4
10108,2180,Zechariah 2:5
10109,2180,Zechariah 2:6
10110,2180,Zechariah 2:7
10111,2180,Zechariah 2:8
10112,2180,Zechariah 2:9
10113,2180,Zechariah 2:10
10114,2180,Zechariah 2:11
10115,2180,Zechariah 2:12
10116,2180,Zechariah 2:13
10117,2181,Zechariah 2:5
10118,2182,Zechariah 3:1
10119,2182,Zechariah 3:2
10120,2182,Zechariah 3:3
10121,2182,Zechariah 3:4
10122,2182,Zechariah 3:5
10123,2182,Zechariah 3:6
10124,2182,Zechariah 3:7
10125,2182,Zechariah 3:8
10126,2182,Zechariah 3:9
10127,2182,Zechariah 3:10
10128,2183,Zechariah 3:2
10129,2184,Zechariah 3:9
10130,2185,Zechariah 4:1
10131,2185,Zechariah 4:2
10132,2185,Zechariah 4:3
10133,2185,Zechariah 4:4
10134,2185,Zechariah 4:5
10135,2185,Zechariah 4:6
10136,2185,Zechariah 4:7
10137,2185,Zechariah 4:8
10138,2185,Zechariah 4:9
10139,2185,Zechariah 4:10
10140,2185,Zechariah 4:11
10141,2185,Zechariah 4:12
10142,2185,Zechariah 4:13
10143,2185,Zechariah 4:14
10144,2186,Zechariah 4:6
10145,2187,Zechariah 4:7
10146,2188,Zechariah 5:1
10147,2188,Zechariah 5:2
10148,2188,Zechariah 5:3
10149,2188,Zechariah 5:4
10150,2189,Zechariah 5:5
10151,2189,Zechariah 5:6
10152,2189,Zechariah 5:7
10153,2189,Zechariah 5:8
10154,2189,Zechariah 5:9
10155,2189,Zechariah 5:10
10156,2189,Zechariah 5:11
10157,2190,Zechariah 6:1
10158,2190,Zechariah 6:2
10159,2190,Zechariah 6:3
10160,2190,Zechariah 6:4
10161,2190,Zechariah 6:5
10162,2190,Zechariah 6:6
10163,2190,Zechariah 6:7
10164,2190,Zechariah 6:8
10165,2191,Zechariah 6:9
10166,2191,Zechariah 6:10
10167,2191,Zechariah 6:11
10168,2191,Zechariah 6:12
10169,2191,Zechariah 6:13
10170,2191,Zechariah 6:14
10171,2191,Zechariah 6:15
10172,2192,Zechariah 7:1
10173,2192,Zechariah 7:2
10174,2192,Zechariah 7:3
10175,2192,Zechariah 7:4
10176,2192,Zechariah 7:5
10177,2192,Zechariah 7:6
10178,2192,Zechariah 7:7
10179,2192,Zechariah 7:8
10180,2192,Zechariah 7:9
10181,2192,Zechariah 7:10
10182,2192,Zechariah 7:11
10183,2192,Zechariah 7:12
10184,2192,Zechariah 7:13
10185,2192,Zechariah 7:14
10186,2193,Zechariah 8:3
10187,2194,Zechariah 8:4
10188,2194,Zechariah 8:5
10189,2194,Zechariah 8:6
10190,2194,Zechariah 8:7
10191,2194,Zechariah 8:8
10192,2194,Zechariah 8:9
10193,2194,Zechariah 8:10
10194,2194,Zechariah 8:11
10195,2194,Zechariah 8:12
10196,2194,Zechariah 8:13
10197,2194,Zechariah 8:14
10198,2194,Zechariah 8:15
10199,2194,Zechariah 8:16
10200,2194,Zechariah 8:17
10201,2194,Zechariah 8:18
10202,2194,Zechariah 8:19
10203,2194,Zechariah 8:20
10204,2194,Zechariah 8:21
10205,2194,Zechariah 8:22
10206,2194,Zechariah 8:23
10207,2195,Zechariah 9:1
10208,2195,Zechariah 9:2
10209,2195,Zechariah 9:3
10210,2195,Zechariah 9:4
10211,2195,Zechariah 9:5
10212,2195,Zechariah 9:6
10213,2195,Zechariah 9:7
10214,2195,Zechariah 9:8
10215,2196,Zechariah 9:9
10216,2196,Zechariah 9:10
10217,2197,Zechariah 9:11
10218,2197,Zechariah 9:12
10219,2197,Zechariah 9:13
10220,2197,Zechariah 9:14
10221,2197,Zechariah 9:15
10222,2197,Zechariah 9:16
10223,2197,Zechariah 9:17
10224,2198,Zechariah 10:1
10225,2199,Zechariah 10:8
10226,2199,Zechariah 10:9
10227,2199,Zechariah 10:10
10228,2199,Zechariah 10:11
10229,2199,Zechariah 10:12
10230,2200,Zechariah 11:1
10231,2200,Zechariah 11:2
10232,2200,Zechariah 11:3
10233,2200,Zechariah 11:4
10234,2200,Zechariah 11:5
10235,2200,Zechariah 11:6
10236,2200,Zechariah 11:7
10237,2200,Zechariah 11:8
10238,2200,Zechariah 11:9
10239,2200,Zechariah 11:10
10240,2200,Zechariah 11:11
10241,2200,Zechariah 11:12
10242,2200,Zechariah 11:13
10243,2200,Zechariah 11:14
10244,2200,Zechariah 11:15
10245,2200,Zechariah 11:16
10246,2200,Zechariah 11:17
10247,2201,Zechariah 12:2
10248,2201,Zechariah 12:3
10249,2202,Zechariah 12:9
10250,2203,Zechariah 12:10
10251,2204,Zechariah 13:1
10252,2205,Zechariah 13:2
10253,2206,Zechariah 13:7
10254,2207,Zechariah 13:9
10255,2208,Zechariah 14:1
10256,2208,Zechariah 14:2
10257,2208,Zechariah 14:3
10258,2208,Zechariah 14:4
10259,2208,Zechariah 14:5
10260,2208,Zechariah 14:6
10261,2208,Zechariah 14:7
10262,2208,Zechariah 14:8
10263,2208,Zechariah 14:9
10264,2208,Zechariah 14:10
10265,2208,Zechariah 14:11
10266,2208,Zechariah 14:12
10267,2208,Zechariah 14:13
10268,2208,Zechariah 14:14
10269,2208,Zechariah 14:15
10270,2208,Zechariah 14:16
10271,2208,Zechariah 14:17
10272,2208,Zechariah 14:18
10273,2208,Zechariah 14:19
10274,2208,Zechariah 14:20
10275,2208,Zechariah 14:21
10276,2209,Zechariah 14:4
10277,2210,Zechariah 14:12
10278,2210,Zechariah 14:13
10279,2210,Zechariah 14:14
10280,2210,Zechariah 14:15
10281,2211,Zechariah 14:9
10282,2212,Malachi 1:2
10283,2212,Malachi 1:3
10284,2212,Malachi 1:4
10285,2212,Malachi 1:5
10286,2213,Malachi 1:6
10287,2213,Malachi 1:7
10288,2213,Malachi 1:8
10289,2213,Malachi 1:9
10290,2213,Malachi 1:10
10291,2213,Malachi 1:11
10292,2213,Malachi 1:12
10293,2213,Malachi 1:13
10294,2213,Malachi 1:14
10295,2214,Malachi 2:1
10296,2214,Malachi 2:2
10297,2214,Malachi 2:3
10298,2215,Malachi 2:4
10299,2215,Malachi 2:5
10300,2215,Malachi 2:6
10301,2215,Malachi 2:7
10302,2215,Malachi 2:8
10303,2215,Malachi 2:9
10304,2216,Malachi 2:10
10305,2216,Malachi 2:11
10306,2216,Malachi 2:12
10307,2216,Malachi 2:13
10308,2216,Malachi 2:14
10309,2216,Malachi 2:15
10310,2216,Malachi 2:16
10311,2217,Malachi 3:1
10312,2218,Malachi 3:1
10313,2218,Malachi 3:2
10314,2218,Malachi 3:3
10315,2218,Malachi 3:4
10316,2218,Malachi 3:5
10317,2219,Malachi 3:6
10318,2219,Malachi 3:7
10319,2220,Malachi 3:8
10320,2220,Malachi 3:9
10321,2220,Malachi 3:10
10322,2220,Malachi 3:11
10323,2220,Malachi 3:12
10324,2221,Malachi 3:10
10325,2222,Malachi 3:11
10326,2223,Malachi 3:16
10327,2223,Malachi 3:17
10328,2223,Malachi 3:18
10329,2224,Malachi 4:1
10330,2224,Malachi 4:2
10331,2224,Malachi 4:3
10332,2225,Malachi 4:2
10333,2226,Malachi 4:4
10334,2227,Malachi 4:5
10335,2227,Malachi 4:6
10336,2228,Malachi 4:6
10337,2229,Matthew 1:18
10338,2229,Matthew 1:19
10339,2229,Matthew 1:20
10340,2229,Matthew 1:21
10341,2229,Matthew 1:22
10342,2229,Matthew 1:23
10343,2229,Matthew 1:24
10344,2229,Matthew 1:25
10345,2230,Matthew 1:20
10346,2230,Matthew 1:21
10347,2231,Matthew 2:1
10348,2231,Matthew 2:2
10349,2231,Matthew 2:9
10350,2231,Matthew 2:10
10351,2232,Matthew 2:13
10352,2233,Matthew 2:19
10353,2233,Matthew 2:20
10354,2234,Matthew 3:17
10355,2235,Matthew 3:16
10356,2236,Matthew 4:1
10357,2236,Matthew 4:2
10358,2236,Matthew 4:3
10359,2236,Matthew 4:4
10360,2236,Matthew 4:5
10361,2236,Matthew 4:6
10362,2236,Matthew 4:7
10363,2236,Matthew 4:8
10364,2236,Matthew 4:9
10365,2236,Matthew 4:10
10366,2236,Matthew 4:11
10367,2237,Matthew 8:1
10368,2237,Matthew 8:2
10369,2237,Matthew 8:3
10370,2237,Matthew 8:4
10371,2238,Matthew 8:5
10372,2238,Matthew 8:6
10373,2238,Matthew 8:7
10374,2238,Matthew 8:8
10375,2238,Matthew 8:9
10376,2238,Matthew 8:10
10377,2238,Matthew 8:11
10378,2238,Matthew 8:12
10379,2238,Matthew 8:13
10380,2239,Matthew 8:14
10381,2239,Matthew 8:15
10382,2240,Matthew 8:23
10383,2240,Matthew 8:24
10384,2240,Matthew 8:25
10385,2240,Matthew 8:26
10386,2240,Matthew 8:27
10387,2241,Matthew 8:28
10388,2241,Matthew 8:29
10389,2241,Matthew 8:30
10390,2241,Matthew 8:31
10391,2241,Matthew 8:32
10392,2241,Matthew 8:33
10393,2241,Matthew 8:34
10394,2242,Matthew 9:1
10395,2242,Matthew 9:2
10396,2242,Matthew 9:3
10397,2242,Matthew 9:4
10398,2242,Matthew 9:5
10399,2242,Matthew 9:6
10400,2242,Matthew 9:7
10401,2242,Matthew 9:8
10402,2243,Matthew 9:18
10403,2243,Matthew 9:19
10404,2243,Matthew 9:23
10405,2243,Matthew 9:24
10406,2243,Matthew 9:25
10407,2243,Matthew 9:26
10408,2244,Matthew 9:20
10409,2244,Matthew 9:21
10410,2244,Matthew 9:22
10411,2245,Matthew 9:27
10412,2245,Matthew 9:28
10413,2245,Matthew 9:29
10414,2245,Matthew 9:30
10415,2245,Matthew 9:31
10416,2246,Matthew 9:32
10417,2246,Matthew 9:33
10418,2246,Matthew 9:34
10419,2247,Matthew 10:1
10420,2247,Matthew 10:8
10421,2248,Matthew 14:13
10422,2248,Matthew 14:14
10423,2248,Matthew 14:15
10424,2248,Matthew 14:16
10425,2248,Matthew 14:17
10426,2248,Matthew 14:18
10427,2248,Matthew 14:19
10428,2248,Matthew 14:20
10429,2248,Matthew 14:21
10430,2249,Matthew 14:22
10431,2249,Matthew 14:23
10432,2249,Matthew 14:24
10433,2249,Matthew 14:25
10434,2249,Matthew 14:26
10435,2249,Matthew 14:27
10436,2249,Matthew 14:28
10437,2249,Matthew 14:29
10438,2249,Matthew 14:30
10439,2249,Matthew 14:31
10440,2249,Matthew 14:32
10441,2249,Matthew 14:33
10442,2250,Matthew 14:28
10443,2250,Matthew 14:29
10444,2250,Matthew 14:30
10445,2250,Matthew 14:31
10446,2251,Matthew 14:34
10447,2251,Matthew 14:35
10448,2251,Matthew 14:36
10449,2252,Matthew 15:21
10450,2252,Matthew 15:22
10451,2252,Matthew 15:23
10452,2252,Matthew 15:24
10453,2252,Matthew 15:25
10454,2252,Matthew 15:26
10455,2252,Matthew 15:27
10456,2252,Matthew 15:28
10457,2253,Matthew 15:29
10458,2253,Matthew 15:30
10459,2253,Matthew 15:31
10460,2254,Matthew 15:32
10461,2254,Matthew 15:33
10462,2254,Matthew 15:34
10463,2254,Matthew 15:35
10464,2254,Matthew 15:36
10465,2254,Matthew 15:37
10466,2254,Matthew 15:38
10467,2254,Matthew 15:39
10468,2255,Matthew 17:5
10469,2256,Matthew 17:2
10470,2257,Matthew 17:3
10471,2258,Matthew 17:14
10472,2258,Matthew 17:15
10473,2258,Matthew 17:16
10474,2258,Matthew 17:17
10475,2258,Matthew 17:18
10476,2258,Matthew 17:19
10477,2258,Matthew 17:20
10478,2258,Matthew 17:21
10479,2259,Matthew 17:24
10480,2259,Matthew 17:25
10481,2259,Matthew 17:26
10482,2259,Matthew 17:27
10483,2260,Matthew 20:29
10484,2260,Matthew 20:30
10485,2260,Matthew 20:31
10486,2260,Matthew 20:32
10487,2260,Matthew 20:33
10488,2260,Matthew 20:34
10489,2261,Matthew 21:18
10490,2261,Matthew 21:19
10491,2261,Matthew 21:20
10492,2261,Matthew 21:21
10493,2261,Matthew 21:22
10494,2262,Matthew 26:2
10495,2263,Matthew 26:20
10496,2263,Matthew 26:21
10497,2263,Matthew 26:22
10498,2263,Matthew 26:23
10499,2263,Matthew 26:24
10500,2263,Matthew 26:25
10501,2264,Matthew 26:26
10502,2264,Matthew 26:27
10503,2264,Matthew 26:28
10504,2264,Matthew 26:29
10505,2265,Matthew 26:31
10506,2265,Matthew 26:32
10507,2265,Matthew 26:33
10508,2265,Matthew 26:34
10509,2265,Matthew 26:35
10510,2266,Matthew 26:36
10511,2266,Matthew 26:37
10512,2266,Matthew 26:38
10513,2266,Matthew 26:39
10514,2266,Matthew 26:40
10515,2266,Matthew 26:41
10516,2266,Matthew 26:42
10517,2266,Matthew 26:43
10518,2266,Matthew 26:44
10519,2266,Matthew 26:45
10520,2266,Matthew 26:46
10521,2267,Matthew 27:45
10522,2268,Matthew 27:51
10523,2269,Matthew 27:51
10524,2270,Matthew 27:52
10525,2270,Matthew 27:53
10526,2271,Matthew 27:54
10527,2272,Matthew 28:2
10528,2273,Matthew 28:5
10529,2273,Matthew 28:6
10530,2273,Matthew 28:7
10531,2274,Matthew 28:9
10532,2274,Matthew 28:10
10533,2275,Matthew 28:16
10534,2275,Matthew 28:17
10535,2275,Matthew 28:18
10536,2275,Matthew 28:19
10537,2275,Matthew 28:20
10538,2276,Mark 1:11
10539,2277,Mark 1:10
10540,2278,Mark 1:12
10541,2278,Mark 1:13
10542,2279,Mark 1:21
10543,2279,Mark 1:22
10544,2279,Mark 1:23
10545,2279,Mark 1:24
10546,2279,Mark 1:25
10547,2279,Mark 1:26
10548,2279,Mark 1:27
10549,2279,Mark 1:28
10550,2280,Mark 1:29
10551,2280,Mark 1:30
10552,2280,Mark 1:31
10553,2281,Mark 1:32
10554,2281,Mark 1:33
10555,2281,Mark 1:34
10556,2282,Mark 1:40
10557,2282,Mark 1:41
10558,2282,Mark 1:42
10559,2282,Mark 1:43
10560,2282,Mark 1:44
10561,2282,Mark 1:45
10562,2283,Mark 2:1
10563,2283,Mark 2:2
10564,2283,Mark 2:3
10565,2283,Mark 2:4
10566,2283,Mark 2:5
10567,2283,Mark 2:6
10568,2283,Mark 2:7
10569,2283,Mark 2:8
10570,2283,Mark 2:9
10571,2283,Mark 2:10
10572,2283,Mark 2:11
10573,2283,Mark 2:12
10574,2284,Mark 3:1
10575,2284,Mark 3:2
10576,2284,Mark 3:3
10577,2284,Mark 3:4
10578,2284,Mark 3:5
10579,2284,Mark 3:6
10580,2285,Mark 3:7
10581,2285,Mark 3:8
10582,2285,Mark 3:9
10583,2285,Mark 3:10
10584,2285,Mark 3:11
10585,2285,Mark 3:12
10586,2286,Mark 4:35
10587,2286,Mark 4:36
10588,2286,Mark 4:37
10589,2286,Mark 4:38
10590,2286,Mark 4:39
10591,2286,Mark 4:40
10592,2286,Mark 4:41
10593,2287,Mark 5:1
10594,2287,Mark 5:2
10595,2287,Mark 5:3
10596,2287,Mark 5:4
10597,2287,Mark 5:5
10598,2287,Mark 5:6
10599,2287,Mark 5:7
10600,2287,Mark 5:8
10601,2287,Mark 5:9
10602,2287,Mark 5:10
10603,2287,Mark 5:11
10604,2287,Mark 5:12
10605,2287,Mark 5:13
10606,2287,Mark 5:14
10607,2287,Mark 5:15
10608,2287,Mark 5:16
10609,2287,Mark 5:17
10610,2287,Mark 5:18
10611,2287,Mark 5:19
10612,2287,Mark 5:20
10613,2288,Mark 5:25
10614,2288,Mark 5:26
10615,2288,Mark 5:27
10616,2288,Mark 5:28
10617,2288,Mark 5:29
10618,2288,Mark 5:30
10619,2288,Mark 5:31
10620,2288,Mark 5:32
10621,2288,Mark 5:33
10622,2288,Mark 5:34
10623,2289,Mark 5:21
10624,2289,Mark 5:22
10625,2289,Mark 5:23
10626,2289,Mark 5:24
10627,2289,Mark 5:35
10628,2289,Mark 5:36
10629,2289,Mark 5:37
10630,2289,Mark 5:38
10631,2289,Mark 5:39
10632,2289,Mark 5:40
10633,2289,Mark 5:41
10634,2289,Mark 5:42
10635,2289,Mark 5:43
10636,2290,Mark 6:1
10637,2290,Mark 6:2
10638,2290,Mark 6:3
10639,2290,Mark 6:4
10640,2290,Mark 6:5
10641,2290,Mark 6:6
10642,2291,Mark 6:7
10643,2292,Mark 6:30
10644,2292,Mark 6:31
10645,2292,Mark 6:32
10646,2292,Mark 6:33
10647,2292,Mark 6:34
10648,2292,Mark 6:35
10649,2292,Mark 6:36
10650,2292,Mark 6:37
10651,2292,Mark 6:38
10652,2292,Mark 6:39
10653,2292,Mark 6:40
10654,2292,Mark 6:41
10655,2292,Mark 6:42
10656,2292,Mark 6:43
10657,2292,Mark 6:44
10658,2293,Mark 6:45
10659,2293,Mark 6:46
10660,2293,Mark 6:47
10661,2293,Mark 6:48
10662,2293,Mark 6:49
10663,2293,Mark 6:50
10664,2293,Mark 6:51
10665,2293,Mark 6:52
10666,2294,Mark 6:53
10667,2294,Mark 6:54
10668,2294,Mark 6:55
10669,2294,Mark 6:56
10670,2295,Mark 7:24
10671,2295,Mark 7:25
10672,2295,Mark 7:26
10673,2295,Mark 7:27
10674,2295,Mark 7:28
10675,2295,Mark 7:29
10676,2295,Mark 7:30
10677,2296,Mark 7:31
10678,2296,Mark 7:32
10679,2296,Mark 7:33
10680,2296,Mark 7:34
10681,2296,Mark 7:35
10682,2296,Mark 7:36
10683,2296,Mark 7:37
10684,2297,Mark 8:1
10685,2297,Mark 8:2
10686,2297,Mark 8:3
10687,2297,Mark 8:4
10688,2297,Mark 8:5
10689,2297,Mark 8:6
10690,2297,Mark 8:7
10691,2297,Mark 8:8
10692,2297,Mark 8:9
10693,2297,Mark 8:10
10694,2298,Mark 8:22
10695,2298,Mark 8:23
10696,2298,Mark 8:24
10697,2298,Mark 8:25
10698,2298,Mark 8:26
10699,2299,Mark 8:27
10700,2299,Mark 8:28
10701,2299,Mark 8:29
10702,2299,Mark 8:30
10703,2300,Mark 8:31
10704,2300,Mark 8:32
10705,2300,Mark 8:33
10706,2301,Mark 9:2
10707,2301,Mark 9:3
10708,2302,Mark 9:4
10709,2303,Mark 9:7
10710,2304,Mark 9:14
10711,2304,Mark 9:15
10712,2304,Mark 9:16
10713,2304,Mark 9:17
10714,2304,Mark 9:18
10715,2304,Mark 9:19
10716,2304,Mark 9:20
10717,2304,Mark 9:21
10718,2304,Mark 9:22
10719,2304,Mark 9:23
10720,2304,Mark 9:24
10721,2304,Mark 9:25
10722,2304,Mark 9:26
10723,2304,Mark 9:27
10724,2304,Mark 9:28
10725,2304,Mark 9:29
10726,2305,Mark 9:30
10727,2305,Mark 9:31
10728,2305,Mark 9:32
10729,2306,Mark 10:32
10730,2306,Mark 10:33
10731,2306,Mark 10:34
10732,2307,Mark 10:46
10733,2307,Mark 10:47
10734,2307,Mark 10:48
10735,2307,Mark 10:49
10736,2307,Mark 10:50
10737,2307,Mark 10:51
10738,2307,Mark 10:52
10739,2308,Mark 11:12
10740,2308,Mark 11:13
10741,2308,Mark 11:14
10742,2308,Mark 11:20
10743,2308,Mark 11:21
10744,2308,Mark 11:22
10745,2308,Mark 11:23
10746,2308,Mark 11:24
10747,2308,Mark 11:25
10748,2309,Mark 13:1
10749,2309,Mark 13:2
10750,2310,Mark 13:3
10751,2310,Mark 13:4
10752,2310,Mark 13:5
10753,2310,Mark 13:6
10754,2310,Mark 13:7
10755,2310,Mark 13:8
10756,2310,Mark 13:9
10757,2310,Mark 13:10
10758,2310,Mark 13:11
10759,2310,Mark 13:12
10760,2310,Mark 13:13
10761,2310,Mark 13:14
10762,2310,Mark 13:15
10763,2310,Mark 13:16
10764,2310,Mark 13:17
10765,2310,Mark 13:18
10766,2310,Mark 13:19
10767,2310,Mark 13:20
10768,2310,Mark 13:21
10769,2310,Mark 13:22
10770,2310,Mark 13:23
10771,2310,Mark 13:24
10772,2310,Mark 13:25
10773,2310,Mark 13:26
10774,2310,Mark 13:27
10775,2310,Mark 13:28
10776,2310,Mark 13:29
10777,2310,Mark 13:30
10778,2310,Mark 13:31
10779,2310,Mark 13:32
10780,2310,Mark 13:33
10781,2310,Mark 13:34
10782,2310,Mark 13:35
10783,2310,Mark 13:36
10784,2310,Mark 13:37
10785,2311,Mark 14:17
10786,2311,Mark 14:18
10787,2311,Mark 14:19
10788,2311,Mark 14:20
10789,2311,Mark 14:21
10790,2312,Mark 14:22
10791,2312,Mark 14:23
10792,2312,Mark 14:24
10793,2312,Mark 14:25
10794,2313,Mark 14:27
10795,2313,Mark 14:28
10796,2313,Mark 14:29
10797,2313,Mark 14:30
10798,2313,Mark 14:31
10799,2314,Mark 14:32
10800,2314,Mark 14:33
10801,2314,Mark 14:34
10802,2314,Mark 14:35
10803,2314,Mark 14:36
10804,2314,Mark 14:37
10805,2314,Mark 14:38
10806,2314,Mark 14:39
10807,2314,Mark 14:40
10808,2314,Mark 14:41
10809,2314,Mark 14:42
10810,2315,Mark 14:47
10811,2316,Mark 15:33
10812,2317,Mark 15:34
10813,2318,Mark 15:38
10814,2319,Mark 15:39
10815,2320,Mark 16:4
10816,2321,Mark 16:6
10817,2322,Mark 16:9
10818,2323,Mark 16:12
10819,2324,Mark 16:14
10820,2324,Mark 16:15
10821,2324,Mark 16:16
10822,2324,Mark 16:17
10823,2324,Mark 16:18
10824,2325,Mark 16:19
10825,2326,Mark 16:20
10826,2327,Luke 1:11
10827,2327,Luke 1:12
10828,2327,Luke 1:13
10829,2327,Luke 1:14
10830,2327,Luke 1:15
10831,2327,Luke 1:16
10832,2327,Luke 1:17
10833,2327,Luke 1:18
10834,2327,Luke 1:19
10835,2327,Luke 1:20
10836,2328,Luke 1:20
10837,2329,Luke 1:26
10838,2329,Luke 1:27
10839,2329,Luke 1:28
10840,2329,Luke 1:29
10841,2329,Luke 1:30
10842,2329,Luke 1:31
10843,2329,Luke 1:32
10844,2329,Luke 1:33
10845,2329,Luke 1:34
10846,2329,Luke 1:35
10847,2329,Luke 1:36
10848,2329,Luke 1:37
10849,2329,Luke 1:38
10850,2330,Luke 1:31
10851,2330,Luke 1:35
10852,2331,Luke 1:41
10853,2332,Luke 1:41
10854,2332,Luke 1:42
10855,2332,Luke 1:43
10856,2332,Luke 1:44
10857,2332,Luke 1:45
10858,2333,Luke 1:46
10859,2333,Luke 1:47
10860,2333,Luke 1:48
10861,2333,Luke 1:49
10862,2333,Luke 1:50
10863,2333,Luke 1:51
10864,2333,Luke 1:52
10865,2333,Luke 1:53
10866,2333,Luke 1:54
10867,2333,Luke 1:55
10868,2334,Luke 1:64
10869,2335,Luke 1:67
10870,2335,Luke 1:68
10871,2335,Luke 1:69
10872,2335,Luke 1:70
10873,2335,Luke 1:71
10874,2335,Luke 1:72
10875,2335,Luke 1:73
10876,2335,Luke 1:74
10877,2335,Luke 1:75
10878,2335,Luke 1:76
10879,2335,Luke 1:77
10880,2335,Luke 1:78
10881,2335,Luke 1:79
10882,2336,Luke 2:8
10883,2336,Luke 2:9
10884,2336,Luke 2:10
10885,2336,Luke 2:11
10886,2336,Luke 2:12
10887,2336,Luke 2:13
10888,2336,Luke 2:14
10889,2337,Luke 2:13
10890,2337,Luke 2:14
10891,2338,Luke 2:25
10892,2338,Luke 2:26
10893,2338,Luke 2:27
10894,2338,Luke 2:28
10895,2338,Luke 2:29
10896,2338,Luke 2:30
10897,2338,Luke 2:31
10898,2338,Luke 2:32
10899,2338,Luke 2:33
10900,2338,Luke 2:34
10901,2338,Luke 2:35
10902,2339,Luke 2:36
10903,2339,Luke 2:37
10904,2339,Luke 2:38
10905,2340,Luke 3:22
10906,2341,Luke 3:22
10907,2342,Luke 4:1
10908,2343,Luke 4:2
10909,2343,Luke 4:3
10910,2343,Luke 4:4
10911,2343,Luke 4:5
10912,2343,Luke 4:6
10913,2343,Luke 4:7
10914,2343,Luke 4:8
10915,2343,Luke 4:9
10916,2343,Luke 4:10
10917,2343,Luke 4:11
10918,2343,Luke 4:12
10919,2343,Luke 4:13
10920,2344,Luke 4:16
10921,2344,Luke 4:17
10922,2344,Luke 4:18
10923,2344,Luke 4:19
10924,2344,Luke 4:20
10925,2344,Luke 4:21
10926,2345,Luke 4:28
10927,2345,Luke 4:29
10928,2345,Luke 4:30
10929,2346,Luke 4:31
10930,2346,Luke 4:32
10931,2346,Luke 4:33
10932,2346,Luke 4:34
10933,2346,Luke 4:35
10934,2346,Luke 4:36
10935,2346,Luke 4:37
10936,2347,Luke 4:38
10937,2347,Luke 4:39
10938,2348,Luke 4:40
10939,2348,Luke 4:41
10940,2349,Luke 5:1
10941,2349,Luke 5:2
10942,2349,Luke 5:3
10943,2349,Luke 5:4
10944,2349,Luke 5:5
10945,2349,Luke 5:6
10946,2349,Luke 5:7
10947,2349,Luke 5:8
10948,2349,Luke 5:9
10949,2349,Luke 5:10
10950,2349,Luke 5:11
10951,2350,Luke 5:12
10952,2350,Luke 5:13
10953,2350,Luke 5:14
10954,2350,Luke 5:15
10955,2350,Luke 5:16
10956,2351,Luke 5:17
10957,2351,Luke 5:18
10958,2351,Luke 5:19
10959,2351,Luke 5:20
10960,2351,Luke 5:21
10961,2351,Luke 5:22
10962,2351,Luke 5:23
10963,2351,Luke 5:24
10964,2351,Luke 5:25
10965,2351,Luke 5:26
10966,2352,Luke 6:6
10967,2352,Luke 6:7
10968,2352,Luke 6:8
10969,2352,Luke 6:9
10970,2352,Luke 6:10
10971,2352,Luke 6:11
10972,2353,Luke 7:1
10973,2353,Luke 7:2
10974,2353,Luke 7:3
10975,2353,Luke 7:4
10976,2353,Luke 7:5
10977,2353,Luke 7:6
10978,2353,Luke 7:7
10979,2353,Luke 7:8
10980,2353,Luke 7:9
10981,2353,Luke 7:10
10982,2354,Luke 7:11
10983,2354,Luke 7:12
10984,2354,Luke 7:13
10985,2354,Luke 7:14
10986,2354,Luke 7:15
10987,2354,Luke 7:16
10988,2354,Luke 7:17
10989,2355,Luke 8:22
10990,2355,Luke 8:23
10991,2355,Luke 8:24
10992,2355,Luke 8:25
10993,2356,Luke 8:26
10994,2356,Luke 8:27
10995,2356,Luke 8:28
10996,2356,Luke 8:29
